date,volcano,product,value,baseline,zscore,severity,detected_at
2025-11-23T14:37:51,Planchon-Peteroa,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2022-08-08T14:27:21,Nevados de Chillan,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2022-09-05T14:37:29,Nevados de Chillan,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2022-10-12T14:27:09,Nevados de Chillan,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2022-12-14T14:37:29,Nevados de Chillan,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2024-06-16T14:37:49,Nevados de Chillan,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2021-09-22T14:27:31,Copahue,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2021-10-22T14:27:41,Copahue,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2021-11-01T14:27:41,Copahue,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2022-02-04T14:27:29,Copahue,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2025-02-28T14:27:19,Copahue,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2025-02-23T14:28:11,Llaima,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2025-03-30T14:27:19,Llaima,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2020-10-12T14:27:39,Villarrica,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2020-11-09T14:37:31,Villarrica,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2021-10-22T14:27:41,Villarrica,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2021-11-26T14:27:29,Villarrica,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2021-11-29T14:37:19,Villarrica,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2024-12-03T14:37:49,Villarrica,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2024-12-13T14:37:49,Villarrica,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2024-12-18T14:37:41,Villarrica,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2024-12-23T14:37:49,Villarrica,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2025-01-17T14:37:41,Villarrica,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2025-01-27T14:38:11,Villarrica,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2025-03-18T14:38:11,Villarrica,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2025-03-20T14:38:01,Villarrica,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2025-04-19T14:38:01,Villarrica,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2026-02-26T14:37:39,Villarrica,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2026-03-08T14:37:39,Villarrica,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
2026-05-14T14:27:09,Nevados de Chillan,swir,4.0,0.1,7.8,red,2026-06-07T11:31:24.629952+00:00
2026-05-21T14:28:11,Villarrica,swir,4.0,0.1,7.8,red,2026-06-07T11:31:24.629952+00:00
2021-10-07T14:27:29,Nevados de Chillan,swir,95.0,11.0,7.706422018348624,red,2026-05-10T07:50:57.786570+00:00
2022-06-19T14:27:21,Nevados de Chillan,swir,27.0,4.0,7.666666666666667,red,2026-05-10T07:50:57.786570+00:00
2021-03-31T23:42:20,Villarrica,coh_asc,519917.0,294538.0,7.651949833298249,red,2026-05-10T07:50:57.786570+00:00
2021-05-18T14:37:31,Nevados de Chillan,swir,45.0,15.0,7.5,red,2026-05-10T07:50:57.786570+00:00
2021-11-24T14:37:31,Nevados de Chillan,swir,37.0,7.0,7.5,red,2026-05-10T07:50:57.786570+00:00
2025-02-20T10:01:35,Lascar,coh_desc,197597.0,31416.0,7.400953059588492,red,2026-05-10T07:50:57.786570+00:00
2021-06-06T09:57:08,Villarrica,coh_desc,540103.0,315733.0,7.106320847044812,red,2026-05-10T07:50:57.786570+00:00
2021-06-17T14:37:31,Nevados de Chillan,swir,154.0,19.5,7.097625329815304,red,2026-05-10T07:50:57.786570+00:00
2021-04-19T23:34:11,Villarrica,coh_asc,519623.0,289455.0,7.026528680892634,red,2026-05-10T07:50:57.786570+00:00
2023-06-14T09:57:21,Nevados de Chillan,coh_desc,523985.0,274718.0,6.995397524766369,red,2026-05-10T07:50:57.786570+00:00
2023-06-14T09:57:46,Copahue,coh_desc,522292.0,126541.0,6.981705595935361,red,2026-05-10T07:50:57.786570+00:00
2022-05-14T09:57:14,Nevados de Chillan,coh_desc,530784.0,274033.0,6.888945532599946,red,2026-05-10T07:50:57.786570+00:00
2023-12-04T14:37:41,Villarrica,swir,86.0,11.0,6.8807339449541285,red,2026-05-10T07:50:57.786570+00:00
2026-04-30T23:27:31,Planchon-Peteroa,coh_asc,510815.0,208413.0,6.873241357365275,red,2026-06-07T11:31:24.629952+00:00
2023-06-02T09:57:45,Llaima,coh_desc,497567.0,240916.0,6.835914714538747,red,2026-05-10T07:50:57.786570+00:00
2023-02-19T10:01:36,Lascar,coh_desc,488623.0,111621.0,6.7987087931905075,red,2026-05-10T07:50:57.786570+00:00
2026-04-24T23:26:39,Planchon-Peteroa,coh_asc,514147.0,210054.0,6.765214296043338,red,2026-05-10T07:50:57.786570+00:00
2021-05-15T14:27:31,Nevados de Chillan,swir,42.0,15.0,6.75,red,2026-05-10T07:50:57.786570+00:00
2021-04-06T23:43:03,Villarrica,coh_asc,505549.0,289455.0,6.649864598719843,red,2026-05-10T07:50:57.786570+00:00
2020-06-11T09:57:03,Villarrica,coh_desc,534043.0,321078.0,6.6328119646939365,red,2026-05-10T07:50:57.786570+00:00
2021-05-31T09:57:31,Copahue,coh_desc,527873.0,112201.0,6.604992611189678,red,2026-05-10T07:50:57.786570+00:00
2021-05-07T09:57:05,Nevados de Chillan,coh_desc,512871.0,241040.0,6.567314545256877,red,2026-05-10T07:50:57.786570+00:00
2025-04-09T10:01:35,Lascar,coh_desc,296368.0,63174.0,6.562744491036502,red,2026-05-10T07:50:57.786570+00:00
2023-02-07T10:01:37,Lascar,coh_desc,424772.0,95676.0,6.466429567917002,red,2026-05-10T07:50:57.786570+00:00
2022-05-26T09:57:40,Copahue,coh_desc,524859.0,122701.0,6.34849321988413,red,2026-05-10T07:50:57.786570+00:00
2021-04-30T10:01:27,Lascar,coh_desc,463646.0,76202.5,6.284719011816994,red,2026-05-10T07:50:57.786570+00:00
2020-06-10T23:43:00,Villarrica,coh_asc,536166.0,291522.0,6.2795246284555555,red,2026-05-10T07:50:57.786570+00:00
2022-05-26T09:57:15,Nevados de Chillan,coh_desc,529514.0,274117.0,6.205432854678427,red,2026-05-10T07:50:57.786570+00:00
2021-05-01T09:56:41,Copahue,coh_desc,294302.0,78233.0,6.128921540818063,red,2026-05-10T07:50:57.786570+00:00
2021-05-31T09:57:31,Villarrica,coh_desc,507928.0,315144.0,6.117330490188612,red,2026-05-10T07:50:57.786570+00:00
2026-03-24T09:56:30,Llaima,coh_desc,430361.0,247692.0,6.059678221927351,red,2026-05-10T07:50:57.786570+00:00
2021-06-19T23:27:37,Planchon-Peteroa,coh_asc,511694.0,226988.5,6.002266354647608,red,2026-05-10T07:50:57.786570+00:00
2025-03-30T23:27:43,Planchon-Peteroa,coh_asc,512434.0,158997.0,5.97112736733625,orange,2026-05-10T07:50:57.786570+00:00
2026-03-24T09:56:30,Copahue,coh_desc,373046.0,140184.0,5.9689839023890086,orange,2026-05-10T07:50:57.786570+00:00
2021-06-06T09:56:44,Copahue,coh_desc,529624.0,112844.0,5.95910780669145,orange,2026-05-10T07:50:57.786570+00:00
2026-06-03T10:01:34,Lascar,coh_desc,168749.0,38613.0,5.9482585245452055,orange,2026-06-07T11:31:24.629952+00:00
2026-05-06T23:26:54,Planchon-Peteroa,coh_asc,516087.0,210054.0,5.909570154095702,orange,2026-06-07T11:31:24.629952+00:00
2024-04-26T10:01:43,Lascar,coh_desc,394803.0,157619.0,5.89745884927147,orange,2026-05-10T07:50:57.786570+00:00
2026-04-22T14:37:41,Nevados de Chillan,swir,3.0,0.1,5.8,orange,2026-05-10T07:35:08.497420+00:00
2026-04-29T14:27:51,Llaima,swir,3.0,0.1,5.8,orange,2026-05-10T07:35:08.497420+00:00
2021-12-11T14:27:31,Planchon-Peteroa,swir,3.0,0.1,5.8,orange,2026-05-10T07:50:57.786570+00:00
2025-04-24T14:28:11,Planchon-Peteroa,swir,3.0,0.1,5.8,orange,2026-05-10T07:50:57.786570+00:00
2025-11-30T14:27:21,Planchon-Peteroa,swir,3.0,0.1,5.8,orange,2026-05-10T07:50:57.786570+00:00
2022-08-03T14:27:19,Nevados de Chillan,swir,3.0,0.1,5.8,orange,2026-05-10T07:50:57.786570+00:00
2022-08-21T14:37:41,Nevados de Chillan,swir,3.0,0.1,5.8,orange,2026-05-10T07:50:57.786570+00:00
2022-09-12T14:27:19,Nevados de Chillan,swir,3.0,0.1,5.8,orange,2026-05-10T07:50:57.786570+00:00
2024-10-16T14:27:11,Nevados de Chillan,swir,3.0,0.1,5.8,orange,2026-05-10T07:50:57.786570+00:00
2025-01-09T14:27:09,Copahue,swir,3.0,0.1,5.8,orange,2026-05-10T07:50:57.786570+00:00
2021-07-12T14:37:29,Villarrica,swir,3.0,0.1,5.8,orange,2026-05-10T07:50:57.786570+00:00
2021-11-24T14:37:31,Villarrica,swir,3.0,0.1,5.8,orange,2026-05-10T07:50:57.786570+00:00
2022-10-05T14:37:29,Villarrica,swir,3.0,0.1,5.8,orange,2026-05-10T07:50:57.786570+00:00
2024-08-15T14:37:49,Villarrica,swir,3.0,0.1,5.8,orange,2026-05-10T07:50:57.786570+00:00
2024-08-27T14:27:11,Villarrica,swir,3.0,0.1,5.8,orange,2026-05-10T07:50:57.786570+00:00
2025-02-06T14:38:11,Villarrica,swir,3.0,0.1,5.8,orange,2026-05-10T07:50:57.786570+00:00
2025-02-16T14:38:11,Villarrica,swir,3.0,0.1,5.8,orange,2026-05-10T07:50:57.786570+00:00
2025-02-21T14:37:49,Villarrica,swir,3.0,0.1,5.8,orange,2026-05-10T07:50:57.786570+00:00
2026-05-19T14:27:11,Villarrica,swir,3.0,0.1,5.8,orange,2026-06-07T11:31:24.629952+00:00
2026-06-08T14:27:11,Villarrica,swir,3.0,0.1,5.8,orange,2026-06-09T04:41:29.844333+00:00
2022-05-15T14:27:29,Villarrica,swir,13.0,2.0,5.7894736842105265,orange,2026-05-10T07:50:57.786570+00:00
2021-05-13T09:56:17,Nevados de Chillan,coh_desc,498153.0,245916.0,5.758704139174904,orange,2026-05-10T07:50:57.786570+00:00
2022-01-13T14:37:31,Lascar,swir,15.0,3.5,5.75,orange,2026-05-10T07:50:57.786570+00:00
2024-05-10T23:27:51,Planchon-Peteroa,coh_asc,519119.0,185494.0,5.735048905849792,orange,2026-05-10T07:50:57.786570+00:00
2026-02-21T10:00:37,Lascar,coh_desc,415738.0,76661.0,5.723253242862327,orange,2026-05-10T07:50:57.786570+00:00
2023-05-09T09:57:44,Llaima,coh_desc,360957.0,218656.0,5.705504991780602,orange,2026-05-10T07:50:57.786570+00:00
2026-01-22T10:01:25,Lascar,coh_desc,157492.0,34165.0,5.672945559925481,orange,2026-05-10T07:50:57.786570+00:00
2021-04-28T14:37:21,Nevados de Chillan,swir,31.0,14.0,5.666666666666667,orange,2026-05-10T07:50:57.786570+00:00
2023-12-06T14:27:09,Villarrica,swir,72.0,11.0,5.5963302752293576,orange,2026-05-10T07:50:57.786570+00:00
2024-05-03T09:58:14,Villarrica,coh_desc,541862.0,348021.0,5.569807569083475,orange,2026-05-10T07:50:57.786570+00:00
2025-05-10T09:57:41,Copahue,coh_desc,509853.0,137541.0,5.537061273051755,orange,2026-05-10T07:50:57.786570+00:00
2023-09-11T10:01:45,Lascar,coh_desc,84545.0,23816.0,5.528860160233067,orange,2026-05-10T07:50:57.786570+00:00
2024-05-15T09:58:13,Villarrica,coh_desc,539824.0,348021.0,5.5112478844667425,orange,2026-05-10T07:50:57.786570+00:00
2020-12-29T14:37:31,Nevados de Chillan,swir,24.0,13.0,5.5,orange,2026-05-10T07:50:57.786570+00:00
2021-05-06T10:00:41,Lascar,coh_desc,477683.0,80482.0,5.468677717810332,orange,2026-05-10T07:50:57.786570+00:00
2025-04-11T23:27:43,Planchon-Peteroa,coh_asc,509454.0,158997.0,5.429233152594888,orange,2026-05-10T07:50:57.786570+00:00
2026-03-30T09:57:29,Llaima,coh_desc,468562.0,243234.5,5.373704732718839,orange,2026-05-10T07:50:57.786570+00:00
2021-06-12T14:37:29,Nevados de Chillan,swir,95.0,15.0,5.369127516778524,orange,2026-05-10T07:50:57.786570+00:00
2020-11-25T10:01:28,Lascar,coh_desc,146040.0,75334.0,5.363422589698855,orange,2026-05-10T07:50:57.786570+00:00
2022-05-14T09:58:04,Villarrica,coh_desc,525586.0,344280.0,5.266236784013013,orange,2026-05-10T07:50:57.786570+00:00
2026-03-25T23:27:31,Planchon-Peteroa,coh_asc,426653.0,196278.0,5.217061461116899,orange,2026-05-10T07:50:57.786570+00:00
2021-05-25T09:57:08,Villarrica,coh_desc,459676.0,302183.5,5.211816661068522,orange,2026-05-10T07:50:57.786570+00:00
2020-06-16T23:42:19,Villarrica,coh_asc,528030.0,292686.5,5.120114436140935,orange,2026-05-10T07:50:57.786570+00:00
2024-05-27T09:58:14,Villarrica,coh_desc,536672.0,356397.0,5.058263677864852,orange,2026-05-10T07:50:57.786570+00:00
2021-06-07T23:27:37,Planchon-Peteroa,coh_asc,518833.0,218594.0,5.02744474212994,orange,2026-05-10T07:50:57.786570+00:00
2022-02-07T14:37:19,Lascar,swir,16.0,3.5,5.0,orange,2026-05-10T07:50:57.786570+00:00
2021-03-01T14:27:29,Nevados de Chillan,swir,23.0,13.0,5.0,orange,2026-05-10T07:50:57.786570+00:00
2022-02-07T14:37:19,Nevados de Chillan,swir,28.0,8.0,5.0,orange,2026-05-10T07:50:57.786570+00:00
2025-04-15T10:00:26,Lascar,coh_desc,320293.0,69363.0,4.9028917545916375,orange,2026-05-10T07:50:57.786570+00:00
2022-11-19T14:37:31,Villarrica,swir,26.0,4.5,4.886363636363636,orange,2026-05-10T07:50:57.786570+00:00
2021-04-12T23:42:21,Villarrica,coh_asc,447578.0,289455.0,4.8659219596258,orange,2026-05-10T07:50:57.786570+00:00
2026-03-30T09:57:29,Copahue,coh_desc,424478.0,163046.0,4.857434830270712,orange,2026-05-10T07:50:57.786570+00:00
2025-04-28T09:58:06,Villarrica,coh_desc,481707.0,324439.0,4.847382712929087,orange,2026-05-10T07:50:57.786570+00:00
2023-06-26T09:57:46,Copahue,coh_desc,526229.0,147658.0,4.800362654223147,orange,2026-05-10T07:50:57.786570+00:00
2025-05-10T09:57:41,Llaima,coh_desc,443140.0,299978.5,4.772392021428202,orange,2026-05-10T07:50:57.786570+00:00
2021-05-25T09:56:18,Nevados de Chillan,coh_desc,526042.0,282431.5,4.678968596946125,orange,2026-05-10T07:50:57.786570+00:00
2022-07-19T14:27:21,Nevados de Chillan,swir,8.0,1.5,4.642857142857143,orange,2026-05-10T07:50:57.786570+00:00
2024-04-28T23:27:51,Planchon-Peteroa,coh_asc,452536.0,185494.0,4.590480119643133,orange,2026-05-10T07:50:57.786570+00:00
2021-12-26T10:01:33,Lascar,coh_desc,161750.0,32087.0,4.586593562079943,orange,2026-05-10T07:50:57.786570+00:00
2025-12-11T10:00:40,Lascar,coh_desc,163951.0,48581.0,4.582720953326713,orange,2026-05-10T07:50:57.786570+00:00
2025-05-10T09:58:06,Villarrica,coh_desc,472806.0,324439.0,4.573032218691341,orange,2026-05-10T07:50:57.786570+00:00
2021-05-30T14:27:29,Nevados de Chillan,swir,48.0,16.0,4.571428571428571,orange,2026-05-10T07:50:57.786570+00:00
2021-05-07T09:57:30,Villarrica,coh_desc,424486.0,292469.0,4.51388010353234,orange,2026-05-10T07:50:57.786570+00:00
2021-11-19T14:37:29,Nevados de Chillan,swir,25.0,7.0,4.5,orange,2026-05-10T07:50:57.786570+00:00
2024-04-14T10:01:42,Lascar,coh_desc,400596.0,117401.0,4.495230083017191,orange,2026-05-10T07:50:57.786570+00:00
2020-06-22T23:43:01,Villarrica,coh_asc,524435.0,297853.0,4.48766092295504,orange,2026-05-10T07:50:57.786570+00:00
2021-05-26T23:27:36,Planchon-Peteroa,coh_asc,509491.0,218980.0,4.4317978993615705,orange,2026-05-10T07:50:57.786570+00:00
2021-05-30T10:00:42,Lascar,coh_desc,493995.0,126016.0,4.3427037233728685,orange,2026-05-10T07:50:57.786570+00:00
2021-01-23T14:37:29,Nevados de Chillan,swir,19.0,12.5,4.333333333333333,orange,2026-05-10T07:50:57.786570+00:00
2023-05-09T09:58:09,Villarrica,coh_desc,384938.0,269038.0,4.307941629063552,orange,2026-05-10T07:50:57.786570+00:00
2024-02-02T14:37:41,Villarrica,swir,191.0,84.0,4.28,orange,2026-05-10T07:50:57.786570+00:00
2026-02-27T10:01:24,Lascar,coh_desc,411645.0,103131.0,4.263893303849078,orange,2026-05-10T07:50:57.786570+00:00
2026-03-30T09:57:54,Villarrica,coh_desc,450788.0,295378.5,4.2477860383753345,orange,2026-05-10T07:50:57.786570+00:00
2021-03-03T23:27:33,Planchon-Peteroa,coh_asc,514017.0,250925.5,4.242008690674857,orange,2026-05-10T07:50:57.786570+00:00
2023-12-09T14:37:39,Villarrica,swir,99.0,19.0,4.2328042328042335,orange,2026-05-10T07:50:57.786570+00:00
2022-06-02T23:27:42,Planchon-Peteroa,coh_asc,511047.0,168659.0,4.232080392568879,orange,2026-05-10T07:50:57.786570+00:00
2021-06-14T14:27:31,Villarrica,swir,10.0,2.0,4.2105263157894735,orange,2026-05-10T07:50:57.786570+00:00
2022-05-10T14:27:31,Villarrica,swir,10.0,2.0,4.2105263157894735,orange,2026-05-10T07:50:57.786570+00:00
2020-06-28T23:42:19,Villarrica,coh_asc,537534.0,311363.5,4.199268467029958,orange,2026-05-10T07:50:57.786570+00:00
2025-04-28T09:57:42,Llaima,coh_desc,421209.0,296747.0,4.194212578391694,orange,2026-05-10T07:50:57.786570+00:00
2020-05-12T09:57:24,Villarrica,coh_desc,440842.0,311467.0,4.15373057177807,orange,2026-05-10T07:50:57.786570+00:00
2023-01-30T14:27:09,Villarrica,swir,48.0,19.5,4.071428571428571,orange,2026-05-10T07:50:57.786570+00:00
2024-11-04T10:01:42,Lascar,coh_desc,96816.0,27335.5,4.064137810014039,orange,2026-05-10T07:50:57.786570+00:00
2023-06-26T09:57:21,Nevados de Chillan,coh_desc,530619.0,297166.0,4.019438370551471,orange,2026-05-10T07:50:57.786570+00:00
2022-01-08T14:37:29,Lascar,swir,11.0,3.0,4.0,orange,2026-05-10T07:50:57.786570+00:00
2023-02-02T14:37:29,Villarrica,swir,53.0,21.0,4.0,orange,2026-05-10T07:50:57.786570+00:00
2022-05-02T09:58:03,Villarrica,coh_desc,538691.0,318549.0,3.9743997111391947,orange,2026-05-10T07:50:57.786570+00:00
2021-05-01T09:57:06,Villarrica,coh_desc,418494.0,294753.0,3.9707666142540834,orange,2026-05-10T07:50:57.786570+00:00
2021-07-01T23:27:38,Planchon-Peteroa,coh_asc,509577.0,219366.0,3.9586283095306296,orange,2026-05-10T07:50:57.786570+00:00
2021-04-25T09:57:05,Nevados de Chillan,coh_desc,421978.0,235126.0,3.94990011732251,orange,2026-05-10T07:50:57.786570+00:00
2026-05-11T09:56:28,Copahue,coh_desc,492233.0,179545.5,3.949271243811256,orange,2026-06-07T11:31:24.629952+00:00
2021-05-01T09:56:17,Nevados de Chillan,coh_desc,446308.0,236164.0,3.9240378690269453,orange,2026-05-10T07:50:57.786570+00:00
2025-04-21T10:01:35,Lascar,coh_desc,367977.0,89249.0,3.92210058255706,orange,2026-05-10T07:50:57.786570+00:00
2023-06-17T14:37:31,Villarrica,swir,29.0,6.0,3.8983050847457625,orange,2026-05-10T07:50:57.786570+00:00
2026-03-24T09:56:54,Villarrica,coh_desc,405763.0,292043.0,3.893947124224857,orange,2026-05-10T07:50:57.786570+00:00
2020-06-17T09:57:27,Villarrica,coh_desc,517851.0,340540.5,3.8930410249091567,orange,2026-05-10T07:50:57.786570+00:00
2023-02-09T14:27:09,Villarrica,swir,58.0,23.0,3.888888888888889,orange,2026-05-10T07:50:57.786570+00:00
2021-06-12T09:57:32,Copahue,coh_desc,491108.0,139767.0,3.8822638924187007,orange,2026-05-10T07:50:57.786570+00:00
2023-06-14T09:57:46,Llaima,coh_desc,535740.0,256200.5,3.874716714371851,orange,2026-05-10T07:50:57.786570+00:00
2021-05-28T14:37:31,Nevados de Chillan,swir,38.0,15.0,3.8333333333333335,orange,2026-05-10T07:50:57.786570+00:00
2024-06-16T14:37:49,Lascar,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2025-12-18T14:37:39,Lascar,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2025-12-23T14:37:51,Lascar,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2020-10-25T14:37:29,Planchon-Peteroa,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2020-11-09T14:37:31,Planchon-Peteroa,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2020-12-29T14:37:31,Planchon-Peteroa,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2021-01-23T14:37:29,Planchon-Peteroa,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2021-04-08T14:37:21,Planchon-Peteroa,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2022-02-24T14:27:29,Planchon-Peteroa,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2023-01-10T14:27:09,Planchon-Peteroa,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2023-01-25T14:27:11,Planchon-Peteroa,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2025-04-14T14:28:11,Planchon-Peteroa,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2025-11-28T14:37:39,Planchon-Peteroa,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2023-10-17T14:27:19,Nevados de Chillan,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2024-04-17T14:37:49,Nevados de Chillan,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2024-07-01T14:37:51,Nevados de Chillan,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2024-07-06T14:37:49,Nevados de Chillan,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2024-07-11T14:37:51,Nevados de Chillan,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2024-09-14T14:37:39,Nevados de Chillan,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2024-10-21T14:27:19,Nevados de Chillan,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2025-07-16T14:38:11,Nevados de Chillan,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2025-10-21T14:27:21,Nevados de Chillan,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2021-05-13T14:37:29,Copahue,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2021-06-12T14:37:29,Copahue,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2021-08-11T14:37:29,Copahue,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2023-01-15T14:27:11,Copahue,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2023-01-20T14:27:09,Copahue,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2024-10-24T14:37:49,Copahue,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2024-10-26T14:27:11,Copahue,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2025-12-15T14:27:09,Copahue,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2023-02-19T14:27:09,Llaima,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2023-12-16T14:27:09,Llaima,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2025-06-08T14:27:09,Llaima,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2024-07-26T14:37:49,Villarrica,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2024-12-08T14:37:41,Villarrica,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2025-03-08T14:38:11,Villarrica,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2026-02-21T14:37:51,Villarrica,swir,2.0,0.1,3.8,orange,2026-05-10T07:50:57.786570+00:00
2026-05-17T14:37:39,Nevados de Chillan,swir,2.0,0.1,3.8,orange,2026-06-07T11:31:24.629952+00:00
2026-05-14T14:27:09,Villarrica,swir,2.0,0.1,3.8,orange,2026-06-07T11:31:24.629952+00:00
2022-11-29T14:37:31,Villarrica,swir,38.0,8.0,3.7974683544303796,orange,2026-05-10T07:50:57.786570+00:00
2022-05-30T14:27:41,Villarrica,swir,14.0,3.0,3.793103448275862,orange,2026-05-10T07:50:57.786570+00:00
2021-03-09T23:26:51,Planchon-Peteroa,coh_asc,507061.0,264042.0,3.788529292551367,orange,2026-05-10T07:50:57.786570+00:00
2021-11-29T14:37:19,Nevados de Chillan,swir,22.0,7.0,3.75,orange,2026-05-10T07:50:57.786570+00:00
2023-12-11T14:27:11,Villarrica,swir,123.0,26.0,3.7451737451737452,orange,2026-05-10T07:50:57.786570+00:00
2020-06-05T09:57:26,Villarrica,coh_desc,439645.0,319951.5,3.7409888686254007,orange,2026-05-10T07:50:57.786570+00:00
2026-05-22T10:01:35,Lascar,coh_desc,120193.0,38613.0,3.728860042051376,orange,2026-06-07T11:31:24.629952+00:00
2026-02-04T09:56:29,Copahue,coh_desc,301528.0,143540.0,3.7016869728209936,orange,2026-05-10T07:50:57.786570+00:00
2021-04-18T10:01:26,Lascar,coh_desc,210751.0,76202.5,3.6952199167845325,orange,2026-05-10T07:50:57.786570+00:00
2022-03-09T14:37:29,Villarrica,swir,9.0,2.0,3.68421052631579,orange,2026-05-10T07:50:57.786570+00:00
2020-05-30T09:57:02,Villarrica,coh_desc,435949.0,318825.0,3.673614051595703,orange,2026-05-10T07:50:57.786570+00:00
2022-02-12T14:37:31,Lascar,swir,19.0,4.5,3.670886075949367,orange,2026-05-10T07:50:57.786570+00:00
2022-06-02T14:37:41,Lascar,swir,15.0,11.0,3.6363636363636362,orange,2026-05-10T07:50:57.786570+00:00
2024-03-09T10:01:41,Lascar,coh_desc,196784.0,44410.0,3.6289892350195294,orange,2026-05-10T07:50:57.786570+00:00
2020-12-31T14:27:29,Villarrica,swir,18.0,4.0,3.58974358974359,orange,2026-05-10T07:50:57.786570+00:00
2021-01-03T14:37:29,Villarrica,swir,18.0,4.0,3.58974358974359,orange,2026-05-10T07:50:57.786570+00:00
